,gbifID,scientificName,decimalLatitude,decimalLongitude,day,month,year,rain,temp,soil_temp,optical_thickness,transmission_percent
7354,1986625911,"Canis latrans Say, 1823",33.04722,-116.93608300000001,5,1,2019,145.0,14.3,-0.5,0.209248548,81.11935903
7355,1986624692,"Canis latrans Say, 1823",35.145043,-106.660881,9,1,2019,145.0,1.8,6.0,0.032908434,96.76271575
7356,1986623379,"Canis latrans Say, 1823",33.065118,-96.97985,8,1,2019,7.5,7.8,6.0,1.68381155,18.56649544
7357,1986621972,"Canis latrans Say, 1823",33.068718,-96.96368299999999,5,1,2019,7.5,7.8,6.0,1.68381155,18.56649544
7358,1986621521,"Canis latrans Say, 1823",43.137282,-89.305252,5,1,2019,61.5,-5.5,6.0,0.06887462700000001,93.34437017
7359,1986621364,"Canis latrans Say, 1823",33.249947999999996,-115.98866899999999,29,11,2015,93.4,7.1,3.7,0.5676,56.68843298
7360,1986621226,"Canis latrans Say, 1823",39.647664,-105.165148,30,12,2018,98.7,1.8,7.5,0.28879277600000003,74.91674346
7361,1986619662,"Canis latrans Say, 1823",38.380741,-123.074079,14,10,2018,0.3,18.8,7.2,0.18514104,83.0987073
7362,1986616584,"Canis latrans Say, 1823",33.170821999999994,-96.846863,6,1,2019,7.5,7.8,6.0,1.68381155,18.56649544
7363,1986616313,"Canis latrans Say, 1823",33.167217,-96.85541500000001,6,1,2019,7.5,7.8,6.0,1.68381155,18.56649544
7364,1986615431,"Canis latrans Say, 1823",33.891381,-118.33216200000001,8,1,2019,145.0,14.3,-0.5,0.209248548,81.11935903
7365,1986613634,"Canis latrans Say, 1823",37.743271,-122.410945,8,1,2019,145.0,11.3,-0.5,0.099334035,90.54402086
7366,1986612902,"Canis latrans Say, 1823",32.676778000000006,-97.305672,7,1,2019,7.5,7.8,6.0,1.68381155,18.56649544
7367,1986611529,"Canis latrans Say, 1823",37.742439000000005,-122.41188400000001,30,11,2018,80.3,13.2,2.7,0.083556858,91.98387846
7368,1986611221,"Canis latrans Say, 1823",42.511679,-83.860238,7,1,2019,24.6,-6.2,4.5,0.06887462700000001,93.34437017
7369,1986611052,"Canis latrans Say, 1823",37.742542,-122.41040600000001,28,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7371,1986610890,"Canis latrans Say, 1823",37.743390000000005,-122.411227,18,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7372,1986610308,"Canis latrans Say, 1823",37.74557,-119.593604,3,1,2019,145.0,11.3,-0.5,0.209248548,81.11935903
7373,1986609810,"Canis latrans Say, 1823",36.986756,-122.06213600000001,7,1,2019,145.0,11.3,-0.5,0.099334035,90.54402086
7374,1986608997,"Canis latrans Say, 1823",38.703075,-105.11154499999999,7,1,2019,5.5,1.8,6.0,0.032908434,96.76271575
7375,1986607896,"Canis latrans Say, 1823",28.110393,-96.93204899999999,14,2,2017,6.5,15.4,13.3,0.136217774,87.26525706
7376,1986607310,"Canis latrans Say, 1823",41.891558,-72.818259,31,12,2018,30.6,1.6,6.1,0.064528837,93.75090785
7377,1986607291,"Canis latrans Say, 1823",37.047290999999994,-121.42554799999999,1,1,2019,145.0,11.3,-0.5,0.209248548,81.11935903
7378,1986607138,"Canis latrans Say, 1823",33.237167,-86.74377700000001,6,1,2019,7.5,5.1,6.0,1.68381155,18.56649544
7379,1986605103,"Canis latrans Say, 1823",39.596121000000004,-105.029051,25,12,2018,98.7,1.8,7.5,0.28879277600000003,74.91674346
7380,1986604853,"Canis latrans Say, 1823",39.596006,-105.028966,25,12,2018,98.7,1.8,7.5,0.28879277600000003,74.91674346
7381,1986601802,"Canis latrans Say, 1823",39.605973999999996,-105.024677,7,11,2018,12.8,4.5,2.7,0.0277,97.26801271
7382,1986600085,"Canis latrans Say, 1823",32.110982,-100.718616,6,1,2019,7.5,7.8,6.0,0.032908434,96.76271575
7383,1986599878,"Canis latrans Say, 1823",44.843872,-93.369443,6,1,2019,13.8,-14.0,6.0,0.06887462700000001,93.34437017
7384,1986599505,"Canis latrans Say, 1823",42.474651,-70.909868,2,1,2019,76.2,0.4,2.7,0.066709988,93.5466458
7386,1986598125,"Canis latrans Say, 1823",29.982027000000002,-95.848434,6,1,2019,7.5,7.8,6.0,1.68381155,18.56649544
7387,1986597426,"Canis latrans Say, 1823",44.956216999999995,-110.572476,28,12,2018,64.2,-1.8,7.5,0.032595343,96.79301603
7388,1986596375,"Canis latrans Say, 1823",41.075956,-81.919717,6,1,2019,24.6,-1.1,4.5,0.06887462700000001,93.34437017
7389,1986593643,"Canis latrans Say, 1823",38.057403,-76.647976,27,12,2018,122.0,6.5,6.1,0.10802511699999999,89.76050513
7390,1986593372,"Canis latrans Say, 1823",34.308766999999996,-119.09653600000001,5,1,2019,145.0,14.3,-0.5,0.209248548,81.11935903
7391,1986593359,"Canis latrans Say, 1823",29.190579999999997,-82.517258,7,12,2018,30.7,21.9,6.1,0.10802511699999999,89.76050513
7392,1986593097,"Canis latrans Say, 1823",46.434088,-84.32215500000001,28,12,2018,88.5,-6.1,6.1,0.080574521,92.25861491
7393,1986593015,"Canis latrans Say, 1823",35.128665000000005,-106.677356,5,1,2019,145.0,1.8,6.0,0.032908434,96.76271575
7394,1986591155,"Canis latrans Say, 1823",33.511145,-117.27268500000001,5,1,2019,145.0,14.3,-0.5,0.209248548,81.11935903
7395,1986590428,"Canis latrans Say, 1823",39.934853000000004,-105.103486,5,1,2019,5.5,1.8,-0.5,0.032908434,96.76271575
7397,1986588786,"Canis latrans Say, 1823",29.754714,-95.041397,5,1,2019,7.5,7.8,6.0,1.68381155,18.56649544
7398,1986588720,"Canis latrans Say, 1823",29.756265000000003,-95.040324,5,1,2019,7.5,7.8,6.0,1.68381155,18.56649544
7399,1986588616,"Canis latrans Say, 1823",29.756457,-95.04044499999999,5,1,2019,7.5,7.8,6.0,1.68381155,18.56649544
7400,1986588140,"Canis latrans Say, 1823",47.032402000000005,-117.29682,1,1,2019,20.0,8.7,-0.5,0.041272188,95.95679111
7401,1986587095,"Canis latrans Say, 1823",34.273625,-118.330643,4,1,2019,145.0,14.3,-0.5,0.209248548,81.11935903
7402,1986581439,"Canis latrans Say, 1823",38.609295,-77.553337,4,1,2019,73.1,0.7,4.5,0.048249642,95.28958744
7403,1986580478,"Canis latrans Say, 1823",34.448887,-119.14005300000001,4,1,2019,145.0,14.3,-0.5,0.209248548,81.11935903
7404,1986579539,"Canis latrans Say, 1823",43.176582,-87.948779,4,1,2019,61.5,-5.5,6.0,0.06887462700000001,93.34437017
7405,1986576388,"Canis latrans Say, 1823",44.921402,-93.364754,1,1,2019,13.8,-14.0,6.0,0.06887462700000001,93.34437017
7406,1986575663,"Canis latrans Say, 1823",40.058801,-105.139447,3,1,2019,5.5,1.8,-0.5,0.032908434,96.76271575
7407,1986575648,"Canis latrans Say, 1823",40.06389,-105.14495900000001,3,1,2019,5.5,1.8,-0.5,0.032908434,96.76271575
7408,1986575630,"Canis latrans Say, 1823",34.122203000000006,-118.32741000000001,2,1,2019,145.0,14.3,-0.5,0.209248548,81.11935903
7409,1986574972,"Canis latrans Say, 1823",39.548683000000004,-105.09249299999999,3,1,2019,5.5,1.8,-0.5,0.032908434,96.76271575
7410,1986574923,"Canis latrans Say, 1823",39.547844,-105.099878,3,1,2019,5.5,1.8,-0.5,0.032908434,96.76271575
7411,1986574745,"Canis latrans Say, 1823",27.572496,-99.42627,3,1,2019,7.5,7.8,6.0,1.68381155,18.56649544
7412,1986571991,"Canis latrans Say, 1823",38.227805,-122.984908,30,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7413,1986568899,"Canis latrans Say, 1823",37.915151,-122.09591599999999,2,1,2019,145.0,11.3,-0.5,0.099334035,90.54402086
7415,1986568266,"Canis latrans Say, 1823",47.657194,-122.288142,31,12,2018,64.2,8.2,7.5,0.027429342000000002,97.29434265
7416,1986566003,"Canis latrans Say, 1823",33.365511,-116.41821399999999,29,12,2018,98.7,14.3,7.5,0.18112288699999998,83.43328234
7417,1986563780,"Canis latrans Say, 1823",35.747121,-121.310045,18,11,2018,61.8,14.4,2.7,0.45958034700000006,63.15486213
7418,1986560771,"Canis latrans Say, 1823",38.154509000000004,-121.52063799999999,1,1,2019,145.0,11.3,-0.5,0.099334035,90.54402086
7419,1986560159,"Canis latrans Say, 1823",37.729698,-122.458249,1,1,2019,145.0,11.3,-0.5,0.099334035,90.54402086
7420,1986559172,"Canis latrans Say, 1823",37.071304,-121.523829,1,1,2019,145.0,11.3,-0.5,0.209248548,81.11935903
7421,1986557463,"Canis latrans Say, 1823",37.364819,-122.24752099999999,31,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7422,1986556500,"Canis latrans Say, 1823",28.898678000000004,-95.95551800000001,1,1,2019,7.5,7.8,6.0,1.68381155,18.56649544
7423,1986552114,"Canis latrans Say, 1823",44.544831,-110.559009,31,12,2018,184.6,-1.8,7.5,0.032595343,96.79301603
7424,1986551836,"Canis latrans Say, 1823",33.016583000000004,-96.95965100000001,31,12,2018,98.7,9.5,7.5,0.035267352,96.53472938
7425,1986550746,"Canis latrans Say, 1823",33.105779999999996,-96.767411,31,12,2018,98.7,9.5,7.5,0.035267352,96.53472938
7426,1986549322,"Canis latrans Say, 1823",42.358891,-87.980027,30,12,2018,56.4,0.5,5.7,0.035267352,96.53472938
7427,1986548966,"Canis latrans Say, 1823",42.358891,-87.980027,27,12,2018,56.4,0.5,5.7,0.035267352,96.53472938
7428,1986547475,"Canis latrans Say, 1823",42.477838,-83.98994300000001,23,12,2018,54.1,1.9,6.1,0.071147495,93.13245167
7429,1986547364,"Canis latrans Say, 1823",27.949234999999998,-97.199564,28,12,2018,98.7,9.5,7.5,0.035267352,96.53472938
7430,1986544622,"Canis latrans Say, 1823",32.635529,-97.072675,30,12,2018,98.7,9.5,7.5,0.035267352,96.53472938
7431,1986543920,"Canis latrans Say, 1823",38.207744,-122.967897,29,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7432,1986543683,"Canis latrans Say, 1823",44.30594,-72.490302,30,12,2018,0.0,-1.9,6.1,0.064528837,93.75090785
7433,1986543616,"Canis latrans Say, 1823",37.937725,-122.15066999999999,30,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7434,1986543585,"Canis latrans Say, 1823",33.077315000000006,-116.984315,30,12,2018,98.7,14.3,7.5,0.18112288699999998,83.43328234
7435,1986541651,"Canis latrans Say, 1823",38.072285,-122.88173700000002,29,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7436,1986540667,"Canis latrans Say, 1823",38.128442,-122.43559199999999,30,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7437,1986539838,"Canis latrans Say, 1823",37.22099,-97.522645,8,6,2016,134.4,27.3,25.5,0.253424582,77.61382776
7438,1986534445,"Canis latrans Say, 1823",37.794601,-122.45713300000001,28,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7439,1986533966,"Canis latrans Say, 1823",35.130475,-106.682845,28,12,2018,98.7,1.8,7.5,0.28879277600000003,74.91674346
7440,1986532289,"Canis latrans Say, 1823",37.531554,-122.07333,29,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7441,1986532123,"Canis latrans Say, 1823",28.308084,-82.055409,29,12,2018,30.7,21.9,6.1,0.10802511699999999,89.76050513
7442,1986531569,"Canis latrans Say, 1823",34.271425,-114.05126000000001,27,12,2018,98.7,14.3,7.5,0.18112288699999998,83.43328234
7443,1986530319,"Canis latrans Say, 1823",35.398525,-118.33865800000001,28,12,2018,98.7,14.3,7.5,0.18112288699999998,83.43328234
7444,1986528482,"Canis latrans Say, 1823",33.545359999999995,-117.73273400000001,28,12,2018,98.7,14.3,7.5,0.18112288699999998,83.43328234
7445,1986527269,"Canis latrans Say, 1823",32.880502,-117.039128,28,12,2018,98.7,14.3,7.5,0.18112288699999998,83.43328234
7446,1986524058,"Canis latrans Say, 1823",33.04241,-116.932571,27,12,2018,98.7,14.3,7.5,0.18112288699999998,83.43328234
7447,1986523753,"Canis latrans Say, 1823",43.028101,-89.465704,30,11,2018,57.3,1.4,8.4,0.051614902000000004,94.96945218
7449,1986521681,"Canis latrans Say, 1823",37.961098,-122.72605800000001,27,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7450,1986520918,"Canis latrans Say, 1823",37.328194,-121.709625,27,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7451,1986520752,"Canis latrans Say, 1823",37.331897999999995,-121.70873999999999,27,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7452,1986520565,"Canis latrans Say, 1823",39.54714,-105.09817,27,12,2018,98.7,1.8,7.5,0.28879277600000003,74.91674346
7454,1986519807,"Canis latrans Say, 1823",42.833612,-75.91467,26,12,2018,30.6,1.6,6.1,0.080574521,92.25861491
7455,1986508793,"Canis latrans Say, 1823",37.515188,-84.830636,28,7,2018,5.2,24.4,22.8,0.14567982699999998,86.44344271
7456,1986508785,"Canis latrans Say, 1823",44.655091999999996,-72.362153,16,10,2018,80.4,9.4,16.3,0.032665031000000004,96.78627089
7457,1986508450,"Canis latrans Say, 1823",31.378861999999998,-94.72720100000001,11,10,2018,167.4,19.1,17.2,0.0803,92.2839453
7458,1986507566,"Canis latrans Say, 1823",45.388334,-93.174521,29,9,2018,42.1,17.2,21.8,0.138860684,87.03492735
7459,1986507474,"Canis latrans Say, 1823",31.378529999999998,-94.728758,30,9,2018,52.5,25.9,21.8,0.0793,92.37627540000001
7460,1986507222,"Canis latrans Say, 1823",38.646429,-77.23813299999999,26,9,2018,376.8,24.4,21.8,0.19972228,81.89581628
7461,1986507021,"Canis latrans Say, 1823",34.487457,-95.945913,7,5,2018,86.5,24.9,18.1,0.138509347,87.06551128
7462,1986497422,"Canis latrans Say, 1823",33.442702000000004,-116.865122,16,12,2014,262.5,7.6,0.0,-0.0097,101.0
7463,1986496880,"Canis latrans Say, 1823",41.980305,-73.27340699999999,20,4,2018,25.9,7.2,10.4,0.436781429,64.61126372
7465,1978867662,"Canis latrans Say, 1823",32.176238,-110.813696,13,11,2015,93.4,14.1,15.7,0.5676,56.68843298
7466,1978866432,"Canis latrans Say, 1823",30.657156,-90.233137,24,12,2018,98.7,9.5,7.5,0.035267352,96.53472938
7467,1978866127,"Canis latrans Say, 1823",47.477483,-122.464044,25,12,2018,64.2,8.2,7.5,0.027429342000000002,97.29434265
7468,1978864844,"Canis latrans Say, 1823",38.74528,-120.0517,25,3,2016,40.0,17.0,20.1,0.102305817,90.27534324
7469,1978863344,"Canis latrans Say, 1823",39.13503,-84.34769399999999,26,12,2018,54.1,2.1,6.1,0.071147495,93.13245167
7470,1978862471,"Canis latrans Say, 1823",37.794522,-122.45707,26,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7471,1978860543,"Canis latrans Say, 1823",37.861339,-122.53448,26,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7472,1978859904,"Canis latrans Say, 1823",42.402711,-71.46072099999999,11,12,2018,0.0,0.6,6.1,0.064528837,93.75090785
7473,1978859468,"Canis latrans Say, 1823",47.839469,-122.349452,9,6,2018,0.5,17.2,17.0,0.266521143,76.60398070000001
7474,1978859129,"Canis latrans Say, 1823",40.074169,-105.119157,31,10,2018,34.9,10.4,7.2,0.051085504000000004,95.01974218
7475,1978857074,"Canis latrans Say, 1823",32.86455,-105.78301499999999,25,12,2018,98.7,1.8,7.5,0.28879277600000003,74.91674346
7476,1978854913,"Canis latrans Say, 1823",43.202638,-115.806851,21,4,2016,0.2,13.9,9.7,0.042227432,95.8651728
7477,1978848790,"Canis latrans Say, 1823",29.614075,-94.529228,24,12,2018,98.7,9.5,7.5,0.035267352,96.53472938
7478,1978848223,"Canis latrans Say, 1823",34.047791,-116.24295,24,12,2018,98.7,14.3,7.5,0.18112288699999998,83.43328234
7479,1978842639,"Canis latrans Say, 1823",37.177508,-120.80258500000001,23,12,2018,98.7,10.4,7.5,0.18112288699999998,83.43328234
7480,1978842227,"Canis latrans Say, 1823",44.647896,-110.949244,23,12,2018,184.6,-1.8,7.5,0.032595343,96.79301603
7481,1978841662,"Canis latrans Say, 1823",40.031315,-105.15253500000001,23,12,2018,98.7,1.8,7.5,0.28879277600000003,74.91674346
7482,1978840738,"Canis latrans Say, 1823",32.944322,-96.797813,23,12,2018,98.7,9.5,7.5,0.035267352,96.53472938
7483,1978839354,"Canis latrans Say, 1823",37.831246,-122.523408,16,4,2018,1.0,12.7,6.2,0.43533062200000006,64.70507022
7484,1978839133,"Canis latrans Say, 1823",41.955746999999995,-87.658897,23,12,2018,56.4,0.5,5.7,0.035267352,96.53472938
7485,1978838793,"Canis latrans Say, 1823",41.96001,-87.661378,23,12,2018,56.4,0.5,5.7,0.035267352,96.53472938
7486,1978838640,"Canis latrans Say, 1823",36.985358000000005,-122.056969,21,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7487,1978837230,"Canis latrans Say, 1823",34.140363,-117.93628799999999,22,12,2018,98.7,14.3,7.5,0.18112288699999998,83.43328234
7488,1978835049,"Canis latrans Say, 1823",42.954791,-88.036452,22,12,2018,56.4,0.5,5.7,0.035267352,96.53472938
7489,1978834333,"Canis latrans Say, 1823",34.117321999999994,-118.29611799999999,31,8,2018,0.0,26.1,20.0,0.12985706,87.82209549
7491,1978833622,"Canis latrans Say, 1823",32.650222,-97.469887,22,12,2018,98.7,9.5,7.5,0.035267352,96.53472938
7492,1978833381,"Canis latrans Say, 1823",32.253529,-110.80965,11,12,2018,98.7,14.3,7.5,0.28879277600000003,74.91674346
7493,1978833053,"Canis latrans Say, 1823",33.413883,-82.130622,22,12,2018,86.9,8.7,6.1,0.10802511699999999,89.76050513
7494,1978832837,"Canis latrans Say, 1823",34.117332,-118.296613,6,8,2018,0.0,26.1,20.0,0.12985706,87.82209549
7495,1978832828,"Canis latrans Say, 1823",34.117538,-118.29598500000002,20,8,2018,0.0,26.1,20.0,0.12985706,87.82209549
7496,1978832485,"Canis latrans Say, 1823",34.07926,-118.24842199999999,16,8,2018,0.0,26.1,20.0,0.12985706,87.82209549
7497,1978832472,"Canis latrans Say, 1823",34.277676,-118.55206799999999,7,11,2018,58.6,17.6,2.7,0.45958034700000006,63.15486213
7498,1978832375,"Canis latrans Say, 1823",34.117742,-118.295983,1,11,2018,58.6,17.6,2.7,0.45958034700000006,63.15486213
7499,1978832263,"Canis latrans Say, 1823",34.117616999999996,-118.297025,3,9,2018,0.0,23.8,21.8,0.054988376,94.64961504
7500,1978832223,"Canis latrans Say, 1823",34.444340000000004,-118.57458100000001,15,12,2018,98.7,14.3,7.5,0.18112288699999998,83.43328234
7501,1978831813,"Canis latrans Say, 1823",34.122375,-118.29715300000001,21,12,2018,98.7,14.3,7.5,0.18112288699999998,83.43328234
7503,1978830746,"Canis latrans Say, 1823",43.814894,-72.842937,11,12,2018,0.0,-1.9,6.1,0.064528837,93.75090785
7504,1978828979,"Canis latrans Say, 1823",45.404137,-93.199066,21,12,2018,56.4,-6.1,5.7,0.035267352,96.53472938
7505,1978827151,"Canis latrans Say, 1823",32.356675,-95.86856999999999,4,9,2017,2.1,25.0,23.4,0.369,69.14254105
7506,1978825868,"Canis latrans Say, 1823",43.304994,-88.844828,18,12,2018,56.4,0.5,5.7,0.035267352,96.53472938
7507,1978825621,"Canis latrans Say, 1823",32.502555,-86.43254,14,12,2018,184.6,6.4,5.7,0.035267352,96.53472938
7508,1978824304,"Canis latrans Say, 1823",33.250131,-115.980172,20,12,2018,98.7,14.3,7.5,0.18112288699999998,83.43328234
7509,1978824182,"Canis latrans Say, 1823",42.013281,-88.353554,19,5,2018,96.8,20.2,18.1,0.138509347,87.06551128
7510,1978823956,"Canis latrans Say, 1823",33.178188,-116.277134,20,12,2018,98.7,14.3,7.5,0.18112288699999998,83.43328234
7511,1978823632,"Canis latrans Say, 1823",44.342383,-72.468037,15,12,2018,0.0,-1.9,6.1,0.064528837,93.75090785
7512,1978822202,"Canis latrans Say, 1823",37.794579,-122.45709,17,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7513,1978822156,"Canis latrans Say, 1823",37.794592,-122.457127,20,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7514,1978822052,"Canis latrans Say, 1823",37.79456,-122.457071,20,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7515,1978822022,"Canis latrans Say, 1823",37.794573,-122.457123,17,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7516,1978821983,"Canis latrans Say, 1823",37.794522,-122.45709099999999,20,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7517,1978819352,"Canis latrans Say, 1823",31.708756,-94.604449,30,11,2018,65.1,11.0,9.6,0.0277,97.26801271
7518,1978819187,"Canis latrans Say, 1823",32.905924,-97.339185,19,11,2018,65.1,11.0,9.6,0.0277,97.26801271
7519,1978572218,"Canis latrans Say, 1823",39.572395,-104.857182,27,7,2018,33.9,23.5,22.8,0.22358882,79.96438645
7520,1978470965,"Canis latrans Say, 1823",34.048108,-107.112751,18,2,2017,6.5,15.4,13.3,0.136217774,87.26525706
7521,1978469648,"Canis latrans Say, 1823",37.175216,-120.80131499999999,20,12,2018,98.7,10.4,7.5,0.18112288699999998,83.43328234
7522,1978465648,"Canis latrans Say, 1823",33.683062,-101.851444,15,12,2018,98.7,8.5,7.5,0.28879277600000003,74.91674346
7523,1978465457,"Canis latrans Say, 1823",33.635338,-101.868409,15,12,2018,98.7,8.5,7.5,0.28879277600000003,74.91674346
7524,1978463157,"Canis latrans Say, 1823",43.00516,-87.885378,18,12,2018,56.4,0.5,5.7,0.035267352,96.53472938
7525,1978463009,"Canis latrans Say, 1823",34.15181,-118.30938700000002,19,12,2018,98.7,14.3,7.5,0.18112288699999998,83.43328234
7526,1978461661,"Canis latrans Say, 1823",33.175864000000004,-96.802911,18,12,2018,98.7,9.5,7.5,0.035267352,96.53472938
7527,1978461474,"Canis latrans Say, 1823",32.340308,-111.083371,18,12,2018,98.7,14.3,7.5,0.28879277600000003,74.91674346
7528,1978459491,"Canis latrans Say, 1823",37.946835,-122.14321699999999,18,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7529,1978459143,"Canis latrans Say, 1823",32.84067,-117.056054,9,12,2018,98.7,14.3,7.5,0.18112288699999998,83.43328234
7530,1978458861,"Canis latrans Say, 1823",37.797596999999996,-122.45536399999999,18,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7531,1978457522,"Canis latrans Say, 1823",35.4407,-80.636612,7,11,2018,14.4,7.2,9.4,0.048407444,95.27455178
7532,1978457505,"Canis latrans Say, 1823",35.440653000000005,-80.636527,24,11,2018,14.4,7.2,9.4,0.048407444,95.27455178
7533,1978457042,"Canis latrans Say, 1823",31.439106,-109.070742,21,10,2017,1.0,23.4,6.7,-0.0382,101.0
7534,1978456015,"Canis latrans Say, 1823",37.804596000000004,-122.467179,18,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
7535,1978452898,"Canis latrans Say, 1823",36.092334,-114.96346299999999,16,12,2018,98.7,14.3,7.5,0.18112288699999998,83.43328234
7537,1978447757,"Canis latrans Say, 1823",40.997203000000006,-121.43598100000001,14,12,2018,98.7,10.4,7.5,0.035886025,96.47502444
